00003051 AMERICAN EAGLE       061 11-03-1848 109 
00003052 SIDDONS              004 11-04-1848 285 
00003053 LIVERPOOL            004 11-04-1848 289 
00003055 AMERICA              004 11-04-1848 277 
00003056 WOODSIDE             004 11-04-1848 030 
00003057 CHRISTIANNA          046 08-01-1848 258 
00003058 RAPPAHANNOCK         004 11-06-1848 338 
00003059 COLUMBUS             004 11-06-1848 506 
00003060 INTRINSIC            004 11-06-1848 211 
00003061 REPUBLIC             004 11-06-1848 361 
00003062 INDUSTRY             059 11-06-1848 191 
00003063 WASHINGTON           094 11-06-1848 001 
00003064 LIVERPOOL            084 11-06-1848 189 
00003065 AMBASSADOR           004 11-06-1848 162 
00003067 CASSANDRA            048 09-13-1848 002 
00003068 REDWING              035 09-13-1848 059 
00003069 EUROPA               004 09-14-1848 014 
00003071 SCHOODIAC            004 09-14-1848 304 
00003072 CATHARINE            148 09-14-1848 001 
00003073 PROBUS               004 11-07-1848 169 
00003074 FINGAL               059 11-07-1848 304 
00003075 OREGON               004 11-07-1848 309 
00003076 MEDIATOR             061 09-14-1848 015 
00003078 CALLENDAR            004 09-14-1848 172 
00003079 SENATOR              004 09-15-1848 177 
00003080 VICTORIA             004 11-07-1848 213 
00003081 SULTAN               018 11-07-1848 149 
00003082 ERIN GO BROUGH       006 11-07-1848 118 
00003084 ADIRONDACK           061 11-07-1848 038 
00003087 MADWASKA             006 11-08-1848 128 
00003088 ATLAS                004 11-08-1848 229 
00003089 ARABIAN              018 11-08-1848 213 
00003090 ST. JOHN             035 11-08-1848 097 
00003091 SEA                  004 11-08-1848 235 
00003092 A.Z.                 004 09-15-1848 135 
00003093 VIRGINIA             004 09-15-1848 084 
00003094 CLARANCE             035 09-15-1848 099 
00003095 CREOLE               004 09-15-1848 297 
00003097 CUSHLAMACREE         035 09-15-1848 013 
00003098 WENHAM               061 10-12-1848 001 
00003099 MARY MORRIS          006 10-13-1848 204 
00003100 GROWLER OF NEW YORK  046 10-13-1848 115 
00003101 GRACE DARLING        053 10-13-1848 051 
00003102 ROSCIUS              004 10-14-1848 251 
00003103 LADY PEEL            183 10-14-1848 187 
00003104 ENTERPRIZE           059 10-14-1848 166 
00003105 J S DEWOLF           004 10-14-1848 188 
00003107 JAMES                203 09-16-1848 079 
00003108 JAMES FOSTER         004 09-16-1848 361 
00003109 GARRICK              004 09-16-1848 184 
00003111 HAYTI                122 09-16-1848 001 
00003115 OXFORD               004 09-18-1848 207 
00003117 FRANCONIA            006 10-16-1848 050 
00003118 RIDEOUT              004 10-16-1848 105 
00003119 MARGARET EVANS       061 10-17-1848 002 
00003120 IZAAC WRIGHT         004 10-17-1848 336 
00003122 ASHBURTON            004 10-18-1848 246 
00003123 CORNWALL             183 10-18-1848 090 
00003125 CELESTE              059 10-19-1848 121 
00003126 COLONIST             004 10-19-1848 264 
00003129 LONDON               060 09-18-1848 245 
00003131 RICHARD COBDEN       004 09-18-1848 187 
00003132 JOHN W CATER         167 09-18-1848 001 
00003137 E.Z.                 004 10-20-1848 253 
00003138 ORLEANS              061 10-22-1848 297 
00003140 JOHN CUMMING         004 10-25-1848 221 
00003141 GOVERNOR HINCKLEY    006 10-26-1848 146 
00003142 UNITED STATES        203 10-26-1848 003 
00003143 EUROPA               004 10-26-1848 004 
00003144 SARAH SANDS          004 10-28-1848 053 
00003145 JAMESTOWN            004 10-28-1848 341 
00003146 LIVERPOOL            004 10-28-1848 021 
00003147 COSMO                052 10-30-1848 042 
00003148 SWITZERLAND          061 10-30-1848 001 
00003149 WEST POINT           004 10-30-1848 303 
00003150 HOME                 004 10-31-1848 260 
00003151 ENTERPRISE           004 10-31-1848 321 
00003152 ANNA MARIA           134 10-31-1848 078 
00003153 LOODIANAH            004 10-31-1848 224 
00003156 INDUSTRY             046 11-09-1848 067 
00003157 HIGHLAND MARY        052 11-09-1848 099 
00003158 ADELINE CANN         132 11-10-1848 080 
00003159 BROTHERS             053 11-10-1848 099 
00003162 MORTIMER LIVIVGSTON  004 11-11-1848 183 
00003163 JANE DIXON           004 11-11-1848 061 
00003166 COLUMBIA             004 11-13-1848 408 
00003167 ST. LAWRENCE         004 11-13-1848 124 
00003168 MCEVERS              046 09-19-1848 086 
00003169 MEGUNTICOOK          004 09-20-1848 024 
00003170 FALCON               198 09-20-1848 001 
00003171 ELIZABETH            006 09-22-1848 003 
00003172 SOUVENIR             134 11-14-1848 081 
00003173 HELENA               059 11-14-1848 142 
00003174 GIPSEY               004 11-14-1848 190 
00003175 SIR JAMES MCDONNELL  046 11-14-1848 091 
00003176 NEW WORLD            004 09-23-1848 444 
00003177 JOSEPH MEIGS         134 11-15-1848 145 
00003178 ORPHAN               004 11-15-1848 262 
00003179 BROOKSBY             006 11-15-1848 049 
00003180 LINDEN               106 11-15-1848 122 
00003181 WARREN               006 11-16-1848 158 
00003182 VANDALIA             004 11-16-1848 144 
00003183 JOHN CAMPBELL        004 11-16-1848 203 
00003184 ARETHUSA             018 11-16-1848 245 
00003185 WARD CHIPMAN         004 11-16-1848 276 
00003186 ADA ALICE            004 11-17-1848 158 
00003187 SARDINIA             004 11-17-1848 216 
00003188 EMMA WATTS           004 09-25-1848 210 
00003189 VICTORIA             061 09-25-1848 121 
00003191 PACIFIC              004 11-18-1848 203 
00003192 UNICORN              004 11-18-1848 369 
00003193 ELSINORE             004 11-18-1848 234 
00003194 SUSAN                046 11-18-1848 068 
00003195 WATERLOO             004 11-18-1848 314 
00003196 JOHN R SKIDDY        004 09-27-1848 150 
00003197 LOUISIANA            004 09-27-1848 228 
00003198 MARIANE              018 11-20-1848 280 
00003199 PATRICK HENRY        004 11-20-1848 266 
00003200 AMBASSADRESS         004 11-20-1848 231 
00003201 SEA QUEEN            004 09-28-1848 286 
00003202 YORKTOWN             004 09-28-1848 254 
00003203 CAMBRIA              188 11-25-1848 003 
00003204 PRINCE ALBERT        061 11-27-1848 014 
00003205 IVANHOE              004 11-27-1848 366 
00003206 ALBANIA              004 09-28-1848 228 
00003207 CORRA LINN           004 09-28-1848 268 
00003208 FANCHON              004 09-29-1848 204 
00003209 SPARTAN              061 09-29-1848 136 
00003211 THOMAS H PERKINS     004 09-29-1848 281 
00003212 ST. GEORGE           004 11-28-1848 326 
00003213 HUDSON               006 11-29-1848 010 
00003214 NEW HAMPSHIRE        004 11-29-1848 214 
00003215 SWAN                 004 11-30-1848 261 
00003217 HARRIET NEWELL       134 11-30-1848 120 
00003218 LEBANON              004 11-30-1848 264 
00003219 RADIUS               072 12-01-1848 001 
00003220 LIBERTY              004 12-02-1848 233 
00003221 BARBARA              207 09-29-1848 131 
00003222 MEMNON               061 09-29-1848 252 
00003223 DIADEM               024 09-29-1848 189 
00003225 MARGARET             053 12-04-1848 039 
00003226 QUEEN OF THE WEST    004 12-04-1848 361 
00003227 SAMUEL HICKS         004 12-04-1848 199 
00003228 JAVA                 046 12-04-1848 156 
00003229 REMITTANCE           004 09-30-1848 043 
00003230 SHANNON              052 09-30-1848 126 
00003231 DAVID CANNON         004 09-30-1848 502 
00003232 FIDELIA              004 09-30-1848 302 
00003233 ARIEL                031 09-30-1848 001 
00003234 MINNESOTA            004 09-30-1848 155 
00003235 NESTORIAN            004 09-30-1848 200 
00003236 KATE                 067 09-30-1848 002 
00003237 AMERICA              004 09-30-1848 016 
00003239 AGNES                059 12-05-1848 228 
00003240 ABERDEEN             004 12-06-1848 280 
00003241 GLEN                 134 12-07-1848 143 
00003243 KINGSTON             046 12-08-1848 106 
00003250 SHERIDAN             004 12-15-1848 310 
00003251 ROSALINDA            004 12-15-1848 285 
00003252 SARAH BRIDGE         004 12-15-1848 214 
00003260 HARRISBURG           018 12-11-1848 188 
00003262 MOZAMBIQUE           059 12-11-1848 165 
00003263 GLADIATOR            061 12-11-1848 014 
00003264 SCOTIA               018 12-13-1848 237 
00003265 HYNDEFORD            006 12-13-1848 077 
00003266 HANNAH               134 12-13-1848 049 
00003267 CHARLOTTE            004 12-16-1848 217 
00003268 MONTREAL             004 12-16-1848 194 
00003269 MARQUIS OF NORMANDY  059 12-27-1848 114 
00003270 NEW YORK             004 12-30-1848 321 
00003271 CHAOS                004 12-14-1848 290 
00003272 CANADA               188 12-14-1848 001 
00003273 SWAN                 046 12-14-1848 105 
00003274 EUROPA               004 01-01-1849 074 
00003275 OHIO                 004 01-04-1849 262 
00003276 HENRY CLAY           004 01-08-1849 317 
00003277 CONSTITUTION         004 01-16-1849 537 
00003367 WISCONSIN            004 04-01-1849 253 
00003368 CANTON               046 04-02-1849 187 
00003369 KEYING               112 04-02-1849 006 
00003370 MEDIATOR             205 02-01-1849 081 
00003371 JOHN R SKIDDY        004 02-01-1849 214 
00003372 ELLEN FORESTAL       134 02-01-1849 090 
00003373 AMERICA              004 02-02-1849 235 
00003374 CERES                018 02-02-1849 164 
00003375 HARMONICA            006 02-02-1849 135 
00003376 ADAM CARR            006 02-03-1849 096 
00003377 OLIVE                004 02-03-1849 232 
00003378 ENTERPRISE           004 03-01-1849 259 
00003379 AMERICA              004 03-01-1849 438 
00003380 MARGARET EVANS       061 03-01-1849 079 
00003381 LONDON               061 03-01-1849 095 
00003382 CUSHLAMACREE         035 03-01-1849 119 
00003383 PAGEANT              035 03-02-1849 061 
00003384 FORREST KING         004 03-02-1849 482 
00003385 CAMBRDGE             194 02-05-1849 355 
00003386 EMPRESS              061 02-05-1849 078 
00003387 JENNY LIND           004 02-06-1849 222 
00003388 SPEED                004 02-06-1849 292 
00003389 GARRICK              004 02-07-1849 195 
00003390 ENERGY               134 02-08-1849 109 
00003391 SIR HENRY SMITH      004 02-09-1849 103 
00003392 CLARENCE             035 02-10-1849 106 
00003393 NIAGARA              004 02-12-1849 253 
00003394 HOTTINGUER           004 03-03-1849 380 
00003395 EVILE                067 03-03-1849 001 
00003396 Unknown              229 03-03-1849 005 
00003397 ROSCOE               004 03-05-1849 047 
00003398 SWITZERLAND          061 03-05-1849 161 
00003399 Unknown              017 03-05-1849 002 
00003400 ASBURTON             004 03-05-1849 336 
00003401 WEST POINT           004 03-06-1849 365 
00003402 CAMBRIA              125 03-07-1849 195 
00003403 YORKSHIRE            004 03-07-1849 381 
00003404 RICHARD COBDEN OF NY 004 03-07-1849 246 
00003405 ROSCIUS              004 03-07-1849 407 
00003406 JAMESTOWN            004 02-15-1849 241 
00003407 SARAH SANDS          004 02-20-1849 149 
00003408 FIDELIA              004 02-21-1849 261 
00003409 KATE HUNTER          004 01-10-1849 259 
00003410 DEE                  004 01-13-1849 001 
00003411 MONTEZUMA            004 01-15-1849 347 
00003412 WISCONSIN            004 01-15-1849 254 
00003413 MEMNON               004 01-15-1849 301 
00003414 LOCKWOOD             046 02-21-1849 270 
00003415 BRYAN ABBS           134 02-21-1849 125 
00003416 Unknown              061 02-21-1849 064 
00003417 DEWITT CLINTON       004 02-22-1849 350 
00003419 GERTRUDE             004 02-23-1849 227 
00003420 MARIANNA             059 01-16-1849 174 
00003421 INDEPENDENCE         061 01-17-1849 055 
00003422 CALEB GRIMSHAW       004 01-18-1849 167 
00003423 CORNWALL             072 01-21-1849 001 
00003424 J.Z.                 004 01-22-1849 234 
00003425 CENTURION            004 01-22-1849 266 
00003426 MARMION              004 01-22-1849 249 
00003427 EUROPA               004 02-24-1849 090 
00003428 COLUMBUS             004 02-26-1849 542 
00003429 IZAAC WRIGHT         004 02-26-1849 453 
00003430 Unknown              163 03-09-1849 001 
00003431 NESTORIAN            004 03-09-1849 069 
00003432 LIVERPOOL            004 03-09-1849 416 
00003433 Unknown              061 03-10-1849 152 
00003434 IVANHOE              004 03-12-1849 395 
00003435 ORPHAN               004 03-12-1849 271 
00003436 SIDDONS              004 03-12-1849 380 
00003437 MARY MORRIS          006 03-13-1849 042 
00003438 TARQUINA             127 03-13-1849 001 
00003439 CAMBRIDGE            046 03-13-1849 235 
00003440 ALICE FRAZIER        018 03-14-1849 169 
00003441 UNION                006 03-14-1849 013 
00003442 Unknown              034 03-17-1849 001 
00003443 Unknown              057 03-19-1849 002 
00003444 ATLAS                004 03-19-1849 306 
00003445 CONSTITUTION         004 03-20-1849 206 
00003446 ST. GEORGE           004 03-20-1849 341 
00003447 DEVONSHIRE           061 03-20-1849 305 
00003448 Unknown              215 03-21-1849 002 
00003449 Unknown              042 03-24-1849 004 
00003450 SURINAM              059 03-26-1849 117 
00003451 HUMA                 059 03-26-1849 160 
00003452 COLUMBIA             004 03-26-1849 440 
00003453 CONSTANCE            052 03-29-1849 042 
00003454 WATERLOO             004 03-29-1849 360 
00003455 KATE HORN            004 03-30-1849 242 
00003456 PATRICK HENRY        004 03-31-1849 350 
00003457 JANE ANDERSON        134 02-27-1849 134 
00003458 Unknown              201 02-27-1849 001 
00003459 SEA                  004 02-28-1849 275 
00003460 ODESSA               059 02-28-1849 001 
00003461 SENATOR              004 01-23-1849 171 
00003462 NORTHUMBERLAND       061 01-23-1849 099 
00003463 CHARLES              067 01-24-1849 002 
00003464 OXFORD               004 01-24-1849 222 
00003465 BLAKE                004 01-25-1849 259 
00003466 ST. PATRICK          004 01-25-1849 351 
00003467 NAOMI                004 01-25-1849 241 
00003468 ANN HARLEY           006 01-26-1849 084 
00003469 RUSSIA               059 01-26-1849 081 
00003470 Unknown              048 01-26-1849 007 
00003471 NEW WORLD            006 02-22-1849 080 
00003471 NEW WORLD            004 01-26-1849 358 
00003472 CHRISTIANA           061 01-29-1849 131 
00003473 GLENMORE             018 01-29-1849 177 
00003474 ALSOP                004 01-29-1849 300 
00003475 JAMES H. SHEPHERD    004 01-29-1849 222 
00003476 HEATHER BELL         134 01-08-1849 115 
00003477 ALLEN KING           155 01-17-1849 002 
00003478 LADY SALE            071 01-25-1849 002 
00003479 AMERICAN EAGLE       004 03-05-1849 131 
00003480 ARCOLA               004 03-07-1849 257 
00003481 AVALANCHE            006 03-09-1849 013 
00003482 YORKTOWN             061 02-05-1849 103 
00003483 LINCOLN              187 02-05-1849 071 
00003484 UNICORN              070 02-06-1849 013 
00003485 Unknown              231 02-16-1849 001 
00003486 WELLINGTON           061 02-28-1849 139 
00003487 TRENT                060 03-16-1849 020 
00003488 CANADA               188 03-26-1849 106 
00003489 ELIJAH SWIFT         006 01-30-1849 113 
00003490 A.Z.                 004 01-30-1849 148 
00003491 CANADA               188 01-30-1849 056 
00003492 CREOLE               004 01-31-1849 114 
00003493 PRINCETON            004 01-31-1849 143 
00003494 THAMES               004 01-31-1849 320 
00003495 CORONET              059 04-02-1849 308 
00003496 ELIZABETH HAMILTON   004 04-02-1849 265 
00003497 CALEDONIA            004 04-02-1849 235 
00003498 NEW ZEALAND          053 04-02-1849 201 
00003499 SHERIDAN             004 04-14-1849 317 
00003500 JOHN J.D. WOLF       004 04-16-1849 200 
00003501 AYRSHIRE             053 04-17-1849 214 
00003502 RAINBOW              004 04-17-1849 143 
00003503 CAMILLUS             004 04-17-1849 222 
00003504 EMPEROR              004 04-02-1849 179 
00003505 SARAH                059 04-02-1849 262 
00003506 BROOKSBY             006 04-02-1849 078 
00003508 JAVA                 004 04-03-1849 212 
00003509 WILLIAM SPRAGUE      004 04-03-1849 207 
00003510 MARY FLORENCE        004 04-05-1849 184 
00003511 NEW YORK             004 04-06-1849 338 
00003512 GEORGE EVANS         004 04-06-1849 256 
00003513 QUEEN OF THE  WEST   004 04-05-1849 386 
00003514 GLEN                 106 04-06-1849 140 
00003515 SARAH AND LOUISA     004 04-06-1849 212 
00003516 GENERAL GREENE       059 04-05-1849 120 
00003518 L.Z.                 004 04-06-1849 126 
00003523 GREAT BRITAIN        004 04-05-1849 319 
00003526 ELSINOR              004 04-05-1849 243 
00003527 HIGGINSON            235 04-05-1849 148 
00003528 METOKA               004 04-05-1849 294 
00003529 ANNIE                018 04-07-1849 249 
00003530 ST. LAWRENCE         046 04-07-1849 101 
00003531 CRESCENT CITY        195 04-07-1849 001 
00003532 LADY CONSTABLE       166 04-07-1849 211 
00003533 ELIZABETH            004 04-09-1849 221 
00003534 ARKANSAS             059 04-09-1849 196 
00003535 CALIFORNIA           059 04-10-1849 248 
00003536 BETHEL               134 04-09-1849 157 
00003537 HYNDEFORD            006 04-10-1849 066 
00003539 PROBUS               004 04-10-1849 248 
00003540 ATALANTA             232 04-10-1849 133 
00003541 SIR COLIN CAMPBELL   018 04-11-1849 220 
00003542 DOWNES               050 04-11-1849 098 
00003543 JOHN C. CALHOUN      004 04-11-1849 264 
00003544 MONTEZUMA            004 04-12-1849 326 
00003545 CAROLINA             006 04-12-1849 008 
00003546 INDUSTRY             046 04-12-1849 076 
00003547 HURON                018 04-13-1849 183 
00003548 WALTRON              018 04-13-1849 083 
00003549 ADMIRAL              003 04-18-1849 260 
00003550 CHINA                004 04-19-1849 236 
00003551 ALARM                046 04-20-1849 079 
00003552 BURLINGTON           004 04-23-1849 188 
00003553 JOSEPH MEIGS         003 04-23-1849 141 
00003554 EUROPA               004 04-20-1849 008 
00003555 VICTORIA             004 04-23-1849 263 
00003556 HUDSON               006 04-23-1849 006 
00003557 MESSENGER            035 04-24-1849 130 
00003558 HENRY CLAY           004 04-25-1849 300 
00003559 DROMAHARN            106 04-25-1849 160 
00003560 LYARA                059 04-26-1849 142 
00003561 ELIZABETH            052 04-28-1849 144 
00003562 ACADIAN              053 04-28-1849 151 
00003563 MARGARET             006 04-25-1849 180 
00003564 CAROLINE READ        004 04-25-1849 225 
00003565 MT. STEW ELPHINSTON  006 04-28-1849 024 
00003569 SEA BIRD             035 04-28-1849 229 
00003570 MARMION              004 04-30-1849 167 
00003571 SWAN                 046 04-30-1849 102 
00003572 HARVARD              004 04-30-1849 211 
00003573 INDEPENDENCE         061 04-30-1849 002 
00003574 ABEY LAND            004 05-01-1849 174 
00003575 ARABIAN              004 05-01-1849 204 
00003576 COSMO                052 05-03-1849 001 
00003577 HOME                 004 05-01-1849 282 
00003578 COLONY               004 05-01-1849 194 
00003579 WASHINGTON           004 05-01-1849 155 
00003580 DANIEL               048 05-02-1849 002 
00003581 DEVON                004 05-01-1849 187 
00003582 URANIA               176 05-02-1849 093 
00003583 E. BENTLEY           004 05-01-1849 362 
00003584 FANNY                003 05-01-1849 158 
00003585 JAMES FAGAN          059 05-01-1849 216 
00003586 SARAH SANDS          004 05-02-1849 036 
00003587 SILAS GRIMSHAW       004 05-02-1849 336 
00003588 OXFORD               004 05-02-1849 204 
00003589 CONSTITUTION         004 05-02-1849 309 
00003598 TYPHIS               241 05-03-1849 010 
00003599 ROYAL WILLIAM        242 05-03-1849 031 
00003601 WARRIOR              053 05-02-1849 099 
00003602 ANDREW FOSTER        004 05-02-1849 253 
00003603 DANUBE               004 05-02-1849 285 
00003604 CASHMERE             035 05-02-1849 152 
00003605 CHESTER              059 05-02-1849 267 
00003606 WM. MILES            046 05-03-1849 163 
00003607 WAVE                 059 05-03-1849 223 
00003608 M. MELLON            035 05-03-1849 126 
00003609 AMERICA              046 05-03-1849 100 
00003611 THREE SISTERS        070 05-03-1849 002 
00003612 TERE FORD            170 05-11-1849 001 
00003613 C. MCLAUGHLIN        059 05-03-1849 118 
00003614 CELESTE              059 05-04-1849 123 
00003615 CUTHBERT             173 05-03-1849 019 
00003616 JOHN R. SKIDDY       004 05-03-1849 227 
00003617 CALEB GRIMSHAW       004 05-03-1849 343 
00003618 GERTRUDE             018 05-05-1849 235 
00003619 MARGARET             166 05-03-1849 222 
00003620 NORWAY               004 05-04-1849 137 
00003621 WISSAHICKON          048 05-04-1849 001 
00003625 LINDEN               106 05-04-1849 138 
00003626 CARACTACUS           035 05-04-1849 142 
00003627 EMMA SEARLE          018 05-04-1849 214 
00003628 DUNBRODY             166 05-04-1849 176 
00003629 EL DORADO            004 05-05-1849 333 
00003630 SILAS GREENMAN       004 05-03-1849 105 
00003632 DINA CARMALELY       134 05-04-1849 124 
00003633 BLANCHARD            004 05-05-1849 157 
00003634 H.H. BOODY           004 05-04-1849 255 
00003635 HONOR                134 05-08-1849 136 
00003636 NUMA                 243 05-08-1849 020 
00003637 EMPEROR              242 05-08-1849 007 
00003638 ARAB                 018 05-07-1849 143 
00003639 JANET                004 05-08-1849 133 
00003640 AMERICA              188 05-08-1849 046 
00003641 ELIZABETH            018 05-04-1849 253 
00003642 ALBANIA              004 05-04-1849 150 
00003643 SAMUEL               004 05-04-1849 238 
00003644 MOZAMBIQUE           106 05-04-1849 170 
00003645 MCDONNELL            004 05-04-1849 214 
00003646 LA RUE               004 05-10-1849 219 
00003647 ELIZABETH            171 05-09-1849 009 
00003648 AUGUSTA              006 05-04-1849 005 
00003649 HAYTI                122 05-05-1849 002 
00003650 ST. LAWRENCE         004 05-06-1849 150 
00003651 JUNIPER              003 05-07-1849 146 
00003652 HINDOSTAN            099 05-05-1849 098 
00003653 HANNAH KERR          018 05-05-1849 233 
00003654 HEATHER BELL         158 05-05-1849 122 
00003656 SCOTIA               190 05-07-1849 002 
00003657 EDWARD               134 05-07-1849 128 
00003658 ARAMENTA             018 05-05-1849 221 
00003660 JAMES                053 05-10-1849 093 
00003661 ALBERT               004 05-07-1849 208 
00003662 TRIUMPH              134 05-07-1849 107 
00003663 WENHAM               061 05-05-1849 187 
00003664 INFANTA              004 05-05-1849 193 
00003665 E.E. PERKINS         004 05-07-1849 170 
00003666 MARCH. OF CLYSDALE   003 05-01-1849 198 
00003667 SARAH                181 05-14-1849 022 
00003668 BOREAS               166 05-09-1849 157 
00003670 CANADA               188 05-17-1849 038 
00003671 THAMES               060 05-12-1849 012 
00003672 ENTERPRISE           059 05-07-1849 201 
00003673 ORINOCO              050 05-08-1849 183 
00003674 MARY MITCHELL        046 05-14-1849 132 
00003675 N.H. WOLF            004 05-15-1849 209 
00003676 J.Z.                 004 05-17-1849 218 
00003677 LIBERTY              004 05-21-1849 254 
00003678 MIDWAY               070 05-26-1849 009 
00003679 SIBSON               171 05-23-1849 004 
00003681 MONTEZUMA            257 05-24-1849 008 
00003682 BOLTON ABBEY         003 05-26-1849 206 
00003683 AMBASSADRESS         004 05-23-1849 275 
00003684 CAMBRIDGE            004 05-24-1849 306 
00003685 STANDARD             018 05-08-1849 186 
00003687 JAMES HALL           048 05-30-1849 001 
00003690 LADY HARVEY          134 05-30-1849 093 
00003691 MARY AND MARTHA      201 05-28-1849 001 
00003692 RICHARD N. PARKER    046 05-30-1849 087 
00003693 ELIJAH SWIFT         006 05-28-1849 027 
00003694 JAMES REDDIN         134 05-28-1849 089 
00003695 ABERDEEN             004 05-23-1849 290 
00003696 LEMUEL DYER          004 05-12-1849 199 
00003698 VELOCITY             050 05-31-1849 066 
00003699 ROSETTA              004 05-30-1849 142 
00003700 WILLIAM D. SEWALL    004 05-22-1849 212 
00003701 ST. PATRICK          004 05-24-1849 257 
00003702 EFFINGHAM            046 05-30-1849 287 
00003703 FINGAL               004 05-23-1849 351 
00003706 ELIZABETH            059 05-31-1849 109 
00003707 BROTHERS             053 05-31-1849 200 
00003708 UNICORN              004 05-23-1849 188 
00003709 SERAPHINE            053 05-29-1849 233 
00003710 NEW WORLD            004 05-26-1849 487 
00003711 GARRICK              004 05-25-1849 275 
00003712 CONRAD               173 05-29-1849 282 
00003713 Unknown              006 05-31-1849 036 
00003714 SILAS RICHARDS       061 05-26-1849 137 
00003715 JAVA                 003 05-28-1849 176 
00003716 WEST POINT           004 05-26-1849 256 
00003717 BRITANNIA            004 05-28-1849 285 
00003718 CATHERINE            004 05-28-1849 189 
00003719 WOLFVILLE            018 05-31-1849 174 
00003720 DEFENSE              059 06-02-1849 211 
00003721 OSCEOLA              244 05-04-1849 001 
00003723 YORKTOWN             061 05-28-1849 298 
00003724 CHIEFTAIN            018 05-29-1849 155 
00003725 HELEN THOMPSON       018 05-29-1849 194 
00003726 THOS. TROWBRDGE      068 06-07-1849 003 
00003727 MILICETE             004 05-30-1849 255 
00003728 BRITISH QUEEN        059 06-02-1849 224 
00003729 ANN MCLESTER         059 06-01-1849 165 
00003730 CHARLOTTE HARRISON   173 05-31-1849 218 
00003731 SEA                  061 06-04-1849 219 
00003732 JANE                 046 06-05-1849 049 
00003733 FIDELIA              004 05-31-1849 377 
00003734 SHANNON              004 06-02-1849 265 
00003735 MALABER              173 05-31-1849 380 
00003736 WARD CHIPMAN         004 06-05-1849 260 
00003737 NIAGARA              004 06-05-1849 006 
00003738 OSCEOLA              004 05-31-1849 298 
00003739 JAMES PENNEL         004 05-31-1849 219 
00003740 HEBE                 061 06-06-1849 182 
00003741 TYRINGHAM            004 06-07-1849 239 
00003742 ASHLAND              004 06-05-1849 186 
00003743 COLUMBIA             018 06-01-1849 140 
00003744 MARY                 106 06-07-1849 063 
00003745 LAWRENCE FORESTAL    050 06-08-1849 094 
00003746 GOLDEN SPRING        061 06-09-1849 068 
00003747 A.Z.                 004 06-05-1849 190 
00003749 SENATOR              004 06-01-1849 218 
00003750 EARL OF DURHAM       061 06-05-1849 142 
00003751 BERLIN               004 06-06-1849 264 
00003752 ADELINE              004 06-04-1849 071 
00003753 MANILA               004 06-05-1849 232 
00003754 SHANNON              052 06-12-1849 128 
00003755 BREWER               004 06-12-1849 233 
00003756 HEROINE              171 06-12-1849 027 
00003757 KENT                 246 06-12-1849 127 
00003758 JAVA                 052 06-05-1849 191 
00003760 TWO SISTERS          046 06-13-1849 121 
00003761 BARBARA              003 06-13-1849 132 
00003762 QUEBEC PACKET        134 06-14-1849 087 
00003763 CLARE                187 06-06-1849 123 
00003764 HOTTINGER            004 06-14-1849 413 
00003765 JAMESTOWN            004 06-11-1849 048 
00003766 EARL OF DURHAM       061 06-12-1849 048 
00003768 JULIET               050 06-15-1849 068 
00003769 MARY HARRINGTON      006 06-16-1849 147 
00003770 CAMBRIA              004 06-16-1849 006 
00003771 HARMONIA             006 06-16-1849 039 
00003772 ROSCIUS              004 06-15-1849 347 
00003773 PURSUIT              006 06-12-1849 265 
00003774 CORNELIA             004 06-11-1849 275 
00003775 JAMES H. SHEPHERD    004 06-11-1849 232 
00003776 GOV. HINCKLEY        061 06-12-1849 062 
00003777 MARIA                046 06-14-1849 137 
00003778 MORTIMER LIVINGSTON  004 06-12-1849 225 
00003779 AGNES                059 06-14-1849 246 
00003781 LONDON               004 06-19-1849 341 
00003782 DE WITT CLINTON      004 06-20-1849 254 
00003783 SARDINIA             004 06-29-1849 164 
00003785 COLUMBUS             004 06-23-1849 156 
00003786 METEOR               004 06-12-1849 175 
00003787 THETIS               134 06-14-1849 133 
00003788 OREGON               004 06-16-1849 360 
00003789 ENTERPRISE           004 06-19-1849 158 
00003791 FALCON               198 06-28-1849 010 
00003793 E. FORESTAL          134 06-19-1849 092 
00003794 CLUTHA               004 06-19-1849 182 
00003795 JOSEPHINE            004 06-19-1849 194 
00003796 ANN CARR             050 06-19-1849 080 
00003797 TADMOR               173 06-16-1849 239 
00003798 GERTRUDE             004 06-29-1849 264 
00003799 KATE                 116 06-18-1849 001 
00003800 ISAAC WRIGHT         004 06-21-1849 464 
00003801 CHATHAM              181 06-18-1849 053 
00003802 LAING                035 06-18-1849 098 
00003803 ST. LAWRENCE         004 06-27-1849 176 
00003804 JNL. COLBY           041 06-18-1849 001 
00003805 TRANSIT              072 06-19-1849 001 
00003806 SHELTON              018 06-26-1849 187 
00003807 PROGRESS             003 06-18-1849 085 
00003808 HYPERION             004 06-30-1849 273 
00003809 OREGON               134 06-26-1849 131 
00003810 WILBERFORCE          134 06-30-1849 107 
00003811 MARIA                134 06-20-1849 107 
00003813 AEOLUS               059 06-19-1849 244 
00003814 DEVONIA              052 06-27-1849 226 
00003815 E.Z.                 004 06-23-1849 237 
00003816 HERALD               173 06-28-1849 320 
00003817 HERMES               171 07-05-1849 013 
00003818 ELIZA CAROLINE       004 06-26-1849 291 
00003819 HIBERNIA             004 06-30-1849 031 
00003820 GUY MANNERING        004 06-28-1849 467 
